"Partner","Product","Year","PartnerISO","MonthName","ExportValue","Month"
"Liberia","Soybeans","2013","LBR","November",19,11
"Madagascar","Soybeans","2005","MDG","November",1761,11
"Madagascar","Soybeans","2006","MDG","November",0,11
"Macau","Soybeans","2002","MAC","November",0,11
"Moldova","Soybeans","2010","MDA","November",0,11
"Mayotte","Soybeans","2012","MYT","November",0,11
"Mongolia","Soybeans","2006","MNG","November",0,11
"Morocco","Soybeans","2001","MAR","November",3430,11
"Morocco","Soybeans","2002","MAR","November",4978,11
"Morocco","Soybeans","2003","MAR","November",8036,11
"Morocco","Soybeans","2004","MAR","November",6858,11
"Morocco","Soybeans","2005","MAR","November",15310,11
"Morocco","Soybeans","2006","MAR","November",7387,11
"Morocco","Soybeans","2007","MAR","November",20116,11
"Morocco","Soybeans","2008","MAR","November",10455,11
"Morocco","Soybeans","2009","MAR","November",10486,11
"Morocco","Soybeans","2010","MAR","November",0,11
"Morocco","Soybeans","2011","MAR","November",0,11
"Morocco","Soybeans","2012","MAR","November",7365,11
"Morocco","Soybeans","2013","MAR","November",7474,11
"Morocco","Soybeans","2014","MAR","November",8862,11
"Morocco","Soybeans","2015","MAR","November",0,11
"Morocco","Soybeans","2016","MAR","November",0,11
"Morocco","Soybeans","2017","MAR","November",0,11
"Morocco","Soybeans","2018","MAR","November",0,11
"Mauritania","Soybeans","2015","MRT","November",0,11
"Mozambique","Soybeans","2009","MOZ","November",0,11
"Mozambique","Soybeans","2017","MOZ","November",0,11
"Mozambique","Soybeans","2018","MOZ","November",0,11
"Nigeria","Soybeans","2003","NGA","November",0,11
"Nigeria","Soybeans","2005","NGA","November",1897,11
"Nigeria","Soybeans","2008","NGA","November",5219,11
"Nigeria","Soybeans","2013","NGA","November",174,11
"Nigeria","Soybeans","2015","NGA","November",3633,11
"Nigeria","Soybeans","2018","NGA","November",0,11
"Norway(*)","Soybeans","2011","NOR","November",2897,11
"Suriname","Soybeans","2006","SUR","November",0,11
"Suriname","Soybeans","2012","SUR","November",0,11
"Suriname","Soybeans","2016","SUR","November",0,11
"Suriname","Soybeans","2017","SUR","November",0,11
"Nicaragua","Soybeans","2001","NIC","November",0,11
"Nicaragua","Soybeans","2002","NIC","November",0,11
"Nicaragua","Soybeans","2003","NIC","November",0,11
"Nicaragua","Soybeans","2010","NIC","November",0,11
"Nicaragua","Soybeans","2011","NIC","November",0,11
"Nicaragua","Soybeans","2015","NIC","November",0,11
"Nicaragua","Soybeans","2016","NIC","November",0,11
"Nicaragua","Soybeans","2017","NIC","November",0,11
"Nicaragua","Soybeans","2018","NIC","November",0,11
"New Zealand(*)","Soybeans","2002","NZL","November",0,11
"New Zealand(*)","Soybeans","2003","NZL","November",0,11
"New Zealand(*)","Soybeans","2006","NZL","November",0,11
"New Zealand(*)","Soybeans","2008","NZL","November",0,11
"New Zealand(*)","Soybeans","2009","NZL","November",0,11
"New Zealand(*)","Soybeans","2016","NZL","November",0,11
"New Zealand(*)","Soybeans","2018","NZL","November",0,11
"Paraguay","Soybeans","2006","PRY","November",0,11
"Poland","Soybeans","2002","POL","November",0,11
"Poland","Soybeans","2003","POL","November",0,11
"Poland","Soybeans","2006","POL","November",0,11
"Poland","Soybeans","2008","POL","November",0,11
"Poland","Soybeans","2013","POL","November",0,11
"Poland","Soybeans","2014","POL","November",0,11
"Poland","Soybeans","2015","POL","November",0,11
"Poland","Soybeans","2017","POL","November",0,11
"Poland","Soybeans","2018","POL","November",0,11
"Panama","Soybeans","2002","PAN","November",0,11
"Panama","Soybeans","2003","PAN","November",1821,11
"Panama","Soybeans","2006","PAN","November",78,11
"Panama","Soybeans","2007","PAN","November",0,11
"Panama","Soybeans","2008","PAN","November",0,11
"Panama","Soybeans","2009","PAN","November",0,11
"Panama","Soybeans","2010","PAN","November",0,11
"Panama","Soybeans","2011","PAN","November",0,11
"Panama","Soybeans","2012","PAN","November",0,11
"Panama","Soybeans","2013","PAN","November",3,11
"Panama","Soybeans","2014","PAN","November",0,11
"Panama","Soybeans","2015","PAN","November",2031,11
"Panama","Soybeans","2016","PAN","November",0,11
"Panama","Soybeans","2017","PAN","November",0,11
"Panama","Soybeans","2018","PAN","November",0,11
"Papua New Guinea","Soybeans","2018","PNG","November",0,11
"Qatar","Soybeans","2017","QAT","November",0,11
"Russia","Soybeans","2005","RUS","November",0,11
"Russia","Soybeans","2006","RUS","November",0,11
"Russia","Soybeans","2007","RUS","November",9663,11
"Russia","Soybeans","2008","RUS","November",0,11
"Russia","Soybeans","2009","RUS","November",29524,11
"Russia","Soybeans","2010","RUS","November",0,11
"Russia","Soybeans","2011","RUS","November",0,11
"Russia","Soybeans","2012","RUS","November",15523,11
"Russia","Soybeans","2013","RUS","November",60329,11
"Russia","Soybeans","2014","RUS","November",29665,11
"Russia","Soybeans","2015","RUS","November",39142,11
"Russia","Soybeans","2016","RUS","November",0,11
"Saudi Arabia","Soybeans","2001","SAU","November",0,11
"Saudi Arabia","Soybeans","2006","SAU","November",0,11
"Saudi Arabia","Soybeans","2007","SAU","November",7532,11
"Saudi Arabia","Soybeans","2008","SAU","November",0,11
"Saudi Arabia","Soybeans","2009","SAU","November",0,11
"Saudi Arabia","Soybeans","2010","SAU","November",0,11
"Saudi Arabia","Soybeans","2011","SAU","November",0,11
"Saudi Arabia","Soybeans","2012","SAU","November",40474,11
"Saudi Arabia","Soybeans","2013","SAU","November",0,11
"Saudi Arabia","Soybeans","2014","SAU","November",31,11
"Saudi Arabia","Soybeans","2015","SAU","November",0,11
"Saudi Arabia","Soybeans","2016","SAU","November",0,11
"Saudi Arabia","Soybeans","2017","SAU","November",3492,11
"Saudi Arabia","Soybeans","2018","SAU","November",0,11
"South Africa","Soybeans","2002","ZAF","November",0,11
"South Africa","Soybeans","2003","ZAF","November",0,11
"South Africa","Soybeans","2005","ZAF","November",0,11
"South Africa","Soybeans","2010","ZAF","November",0,11
"South Africa","Soybeans","2011","ZAF","November",0,11
"South Africa","Soybeans","2012","ZAF","November",0,11
"South Africa","Soybeans","2013","ZAF","November",0,11
"South Africa","Soybeans","2014","ZAF","November",0,11
"Slovenia","Soybeans","2003","SVN","November",0,11
"Sweden","Soybeans","2001","SWE","November",0,11
"Sweden","Soybeans","2002","SWE","November",20,11
"Sweden","Soybeans","2003","SWE","November",8,11
"Sweden","Soybeans","2004","SWE","November",0,11
"Sweden","Soybeans","2005","SWE","November",0,11
"Sweden","Soybeans","2010","SWE","November",0,11
"Sweden","Soybeans","2011","SWE","November",0,11
"Sweden","Soybeans","2013","SWE","November",0,11
"Sweden","Soybeans","2014","SWE","November",0,11
"Syria","Soybeans","2001","SYR","November",907,11
"Syria","Soybeans","2002","SYR","November",0,11
"Syria","Soybeans","2004","SYR","November",1989,11
"Syria","Soybeans","2005","SYR","November",7385,11
"Syria","Soybeans","2006","SYR","November",0,11
"Syria","Soybeans","2007","SYR","November",3220,11
"Syria","Soybeans","2008","SYR","November",13270,11
"Syria","Soybeans","2009","SYR","November",21915,11
"Syria","Soybeans","2010","SYR","November",21436,11
"Syria","Soybeans","2011","SYR","November",0,11
"Switzerland(*)","Soybeans","2001","CHE","November",330,11
"Switzerland(*)","Soybeans","2002","CHE","November",0,11
"Switzerland(*)","Soybeans","2003","CHE","November",11,11
"Switzerland(*)","Soybeans","2004","CHE","November",0,11
"Switzerland(*)","Soybeans","2007","CHE","November",0,11
"Switzerland(*)","Soybeans","2008","CHE","November",0,11
"Switzerland(*)","Soybeans","2009","CHE","November",0,11
"Switzerland(*)","Soybeans","2013","CHE","November",0,11
"Trinidad and Tobago","Soybeans","2001","TTO","November",1532,11
"Trinidad and Tobago","Soybeans","2002","TTO","November",2587,11
"Trinidad and Tobago","Soybeans","2003","TTO","November",1660,11
"Trinidad and Tobago","Soybeans","2004","TTO","November",1757,11
"Trinidad and Tobago","Soybeans","2005","TTO","November",0,11
"Trinidad and Tobago","Soybeans","2007","TTO","November",0,11
"Trinidad and Tobago","Soybeans","2010","TTO","November",0,11
"Trinidad and Tobago","Soybeans","2011","TTO","November",4,11
"Trinidad and Tobago","Soybeans","2012","TTO","November",0,11
"Trinidad and Tobago","Soybeans","2013","TTO","November",23,11
"Trinidad and Tobago","Soybeans","2014","TTO","November",22,11
"Trinidad and Tobago","Soybeans","2015","TTO","November",63,11
